,Friend A,Friend B,Friendliness,Friend 0,Friend 1
2232,,,1.1795830618744581e-06,CHE,URY
2233,,,0.0012580794386588222,CHE,USA
2234,,,5.06439179478461e-07,CHE,UZB
2235,,,1.2102812760060157e-08,CHE,VCT
2236,,,1.4476379985741928e-05,CHE,VNM
2237,,,1.1771300556656171e-08,CHE,WSM
2238,,,6.396082890492913e-05,CHE,YEM
2239,,,1.6904183452707895e-05,CHE,ZAF
2240,,,4.669748510628674e-06,CHE,ZMB
2241,,,1.1652603209074918e-10,CHE,ZWE
2242,,,0.0019040966899636915,CHL,CHN
2243,,,2.1070328071855613e-08,CHL,CIV
2244,,,1.9738251572542398e-12,CHL,COG
2245,,,0.00022619824351089544,CHL,COL
2246,,,2.050934776045174e-06,CHL,COM
2247,,,5.778322048278459e-06,CHL,CRI
2248,,,1.9126783793189905e-08,CHL,CYP
2249,,,7.733118037859197e-08,CHL,CZE
2250,,,2.5990201592580577e-05,CHL,DEU
2251,,,2.4406210587498413e-06,CHL,DNK
2252,,,0.00042567850167814393,CHL,ECU
2253,,,8.17829739670865e-08,CHL,EGY
2254,,,9.258354186833898e-05,CHL,ESP
2255,,,0.0,CHL,EST
2256,,,0.005275872599973304,CHL,EUN
2257,,,1.5660178193125785e-05,CHL,FIN
2258,,,2.9051851904651513e-10,CHL,FJI
2259,,,4.122963036430433e-05,CHL,FRA
2260,,,1.6938536424173445e-05,CHL,GBR
2261,,,3.932703767602002e-06,CHL,GEO
2262,,,3.5107354451801394e-10,CHL,GHA
2263,,,0.04503868322597679,CHL,GMB
2264,,,3.8322796467539453e-07,CHL,GRC
2265,,,1.6571379070696834e-05,CHL,GTM
2266,,,9.375234648042856e-12,CHL,GUY
2267,,,1.4550076602956133e-06,CHL,HKG
2268,,,8.462644700576775e-08,CHL,HND
2269,,,1.2455806500179527e-08,CHL,HRV
2270,,,2.8950004705338817e-08,CHL,HUN
2271,,,1.3803426625081172e-06,CHL,IDN
2272,,,4.609398853894513e-05,CHL,IND
2273,,,3.9749907143862963e-07,CHL,IRL
2274,,,5.98920300457553e-08,CHL,ISL
2275,,,4.051149161146567e-06,CHL,ISR
2276,,,2.474279023440734e-05,CHL,ITA
2277,,,9.247854955449594e-09,CHL,JAM
2278,,,4.487428170480118e-08,CHL,JOR
2279,,,0.00026494247269807355,CHL,JPN
2280,,,1.1660524179495552e-12,CHL,KAZ
2281,,,3.947889790809161e-07,CHL,KEN
2282,,,4.971193161422688e-13,CHL,KGZ
2283,,,4.082350715974432e-07,CHL,KHM
2284,,,0.00015095516327843955,CHL,KOR
2285,,,2.2624408738736072e-10,CHL,KWT
2286,,,1.0431138387487196e-11,CHL,LAO
2287,,,2.937223017998406e-09,CHL,LCA
2288,,,1.3712233012900355e-07,CHL,LTU
2289,,,6.239752219300138e-09,CHL,LUX
2290,,,5.7694125389158703e-08,CHL,LVA
2291,,,1.1049709201446874e-07,CHL,MAR
2292,,,1.2085099472072562e-11,CHL,MDA
2293,,,4.953337861828161e-12,CHL,MDG
2294,,,6.723716046377074e-05,CHL,MEX
2295,,,1.6526244709445403e-05,CHL,MKD
2296,,,2.59969060262897e-07,CHL,MLT
2297,,,3.086918526894616e-09,CHL,MMR
2298,,,3.4901646502971033e-10,CHL,MNG
2299,,,6.901231218651816e-12,CHL,MRT
2300,,,8.386938671716473e-10,CHL,MUS
2301,,,2.3249730164445078e-06,CHL,MYS
2302,,,4.47432937591041e-08,CHL,NAM
2303,,,0.0013087669471351035,CHL,NGA
2304,,,3.610569353866786e-07,CHL,NIC
2305,,,2.7686163909217764e-05,CHL,NLD
2306,,,6.714181777167886e-07,CHL,NOR
2307,,,2.635054221626456e-06,CHL,NZL
2308,,,1.416723567329186e-05,CHL,OAS
2309,,,7.257001368326923e-07,CHL,PAK
2310,,,0.0007373309581889878,CHL,PER
2311,,,1.6741420434426983e-06,CHL,PHL
2312,,,6.556546449392887e-07,CHL,POL
2313,,,1.1448889919509535e-06,CHL,PRT
2314,,,0.0005541277985059469,CHL,PRY
2315,,,0.0,CHL,QAT
2316,,,3.5736687963995254e-08,CHL,ROM
2317,,,2.641305615893521e-06,CHL,RUS
2318,,,3.1823414869851194e-07,CHL,RWA
2319,,,8.772742579763333e-08,CHL,SAU
2320,,,1.4081205308978734e-08,CHL,SEN
2321,,,0.0002599640598514615,CHL,SER
2322,,,2.740285521637461e-07,CHL,SGP
2323,,,1.2887227729321713e-06,CHL,SLV
2324,,,4.881101537339713e-10,CHL,SUR
2325,,,9.657376765377098e-09,CHL,SVK
2326,,,3.632690719750864e-08,CHL,SVN
2327,,,3.2089537324704717e-06,CHL,SWE
2328,,,1.1015334608730247e-13,CHL,SWZ
2329,,,1.9219907478126544e-06,CHL,SYC
2330,,,1.407171368854455e-10,CHL,TGO
2331,,,1.1672472033207322e-05,CHL,THA
2332,,,9.184018469398906e-09,CHL,TUN
2333,,,6.557713927623525e-06,CHL,TUR
2334,,,1.5855842627228615e-05,CHL,URY
2335,,,0.0013651028820090975,CHL,USA
2336,,,5.9964654190790585e-12,CHL,UZB
2337,,,3.4114413719827762e-06,CHL,VCT
2338,,,1.2458682244737318e-05,CHL,VNM
2339,,,1.814401056142181e-06,CHL,WSM
2340,,,7.156554566273065e-07,CHL,ZAF
2341,,,2.039125186164952e-12,CHL,ZMB
2342,,,2.3882193842785467e-05,CHN,CIV
2343,,,0.00010407104538112913,CHN,COG
2344,,,0.00042683615058208455,CHN,COL
2345,,,8.625246291385485e-09,CHN,COM
2346,,,2.7765610302524335e-08,CHN,CPV
2347,,,6.47776886050494e-06,CHN,CRI
2348,,,5.1865490081785e-06,CHN,CYP
2349,,,6.397750212158028e-05,CHN,CZE
2350,,,0.0023146708449082727,CHN,DEU
2351,,,9.295613751418904e-05,CHN,DNK
2352,,,0.00018860492266963184,CHN,ECU
2353,,,8.889754072307303e-05,CHN,EGY
2354,,,0.0002454697430811915,CHN,ESP
2355,,,2.826542627908626e-07,CHN,EST
2356,,,0.10943195292156782,CHN,EUN
2357,,,6.386743459402346e-05,CHN,FIN
2358,,,5.075731269549917e-06,CHN,FJI
2359,,,0.0005581548014141315,CHN,FRA
2360,,,0.0016132282420461656,CHN,GBR
2361,,,3.976370602022676e-05,CHN,GEO
2362,,,0.0003289446607705572,CHN,GHA
2363,,,9.446928115783573e-05,CHN,GMB
2364,,,8.16948322223852e-05,CHN,GRC
2365,,,1.6219203209579204e-05,CHN,GTM
2366,,,8.832598211998181e-07,CHN,GUY
2367,,,0.06184919103176378,CHN,HKG
2368,,,6.634999909967483e-07,CHN,HND
2369,,,3.917162918529783e-06,CHN,HRV
2370,,,3.514881497184387e-05,CHN,HUN
2371,,,0.0030521357661607907,CHN,IDN
2372,,,0.0016028984200027185,CHN,IND
2373,,,7.055668472506677e-05,CHN,IRL
2374,,,1.1236217431406044e-06,CHN,ISL
2375,,,0.0002879526468501804,CHN,ISR
2376,,,0.00036452940566969634,CHN,ITA
2377,,,6.2988294759884096e-06,CHN,JAM
2378,,,4.265288122263048e-05,CHN,JOR
2379,,,0.010940782954102573,CHN,JPN
2380,,,0.0006947085143422925,CHN,KAZ
2381,,,5.078270839018118e-05,CHN,KEN
2382,,,0.00010362658911654674,CHN,KGZ
2383,,,0.00021862048169690927,CHN,KHM
2384,,,0.011158878070520356,CHN,KOR
2385,,,1.995113739710748e-05,CHN,KWT
2386,,,0.00023510437093485282,CHN,LAO
2387,,,1.2760650810099156e-08,CHN,LCA
2388,,,6.277434781276225e-06,CHN,LTU
2389,,,8.701607355919518e-06,CHN,LUX
2390,,,5.360635074429111e-06,CHN,LVA
2391,,,9.912112011893723e-05,CHN,MAC
2392,,,1.5575665654790395e-05,CHN,MAR
2393,,,3.5254048483403344e-07,CHN,MDA
2394,,,2.7289440295035117e-05,CHN,MDG
2395,,,0.00027922306857617175,CHN,MEX
2396,,,1.2207851133403928e-06,CHN,MKD
2397,,,4.621419757459014e-06,CHN,MLT
2398,,,0.0015665680428273798,CHN,MMR
2399,,,0.0006510716553631646,CHN,MNG
2400,,,0.00015870157741323465,CHN,MRT
2401,,,5.496796370621529e-06,CHN,MUS
2402,,,4.024099841936953e-06,CHN,MWI
2403,,,0.0029722431360360976,CHN,MYS
2404,,,1.3435739633601428e-05,CHN,NAM
2405,,,0.00020673784075155455,CHN,NGA
2406,,,1.0876916436809883e-06,CHN,NIC
2407,,,0.0007346267877137116,CHN,NLD
2408,,,5.613956452609977e-05,CHN,NOR
2409,,,0.0006574846782947031,CHN,NZL
2410,,,0.0061474107964101,CHN,OAS
2411,,,0.0005557212449971231,CHN,PAK
2412,,,0.0009999505993950764,CHN,PER
2413,,,0.0022572644811120596,CHN,PHL
2414,,,0.00010262849451095829,CHN,POL
2415,,,1.7395857641074914e-05,CHN,PRT
2416,,,8.044958774166275e-07,CHN,PRY
2417,,,0.0001211899008998168,CHN,QAT
2418,,,2.0079725639652528e-05,CHN,ROM
2419,,,0.0026604230754002757,CHN,RUS
2420,,,8.814142491088358e-07,CHN,RWA
2421,,,0.00035516987206801374,CHN,SAU
2422,,,5.8596682678580644e-05,CHN,SEN
2423,,,6.879162047290738e-06,CHN,SER
2424,,,0.002909120979765972,CHN,SGP
2425,,,3.497269198781292e-06,CHN,SLV
2426,,,3.570448488429849e-06,CHN,STP
2427,,,1.6448153974004748e-06,CHN,SUR
2428,,,2.4456940284196233e-05,CHN,SVK
2429,,,1.0783116734711715e-05,CHN,SVN
2430,,,0.00016001672099431687,CHN,SWE
2431,,,2.204507877316376e-09,CHN,SWZ
2432,,,1.6065294427068604e-07,CHN,SYC
2433,,,8.685151439834467e-06,CHN,TGO
2434,,,0.002193144130608479,CHN,THA
2435,,,1.7055049849288744e-06,CHN,TUN
2436,,,0.00010452173686915967,CHN,TUR
2437,,,0.00021438919257618427,CHN,URY
2438,,,0.011332804711502905,CHN,USA
2439,,,0.0002396825223919645,CHN,UZB
2440,,,5.137277406319623e-10,CHN,VCT
2441,,,0.006141951078844088,CHN,VNM
2442,,,4.782491086327484e-07,CHN,WSM
2443,,,0.0,CHN,YEM
2444,,,0.0007285679445390711,CHN,ZAF
2445,,,8.554028334396686e-05,CHN,ZMB
2446,,,1.1187478410009224e-07,CHN,ZWE
2447,,,3.336920874526132e-06,CIV,COG
2448,,,2.9343019827321025e-09,CIV,COL
2449,,,2.7741389302239e-06,CIV,COM
2450,,,3.380303649913355e-05,CIV,CPV
2451,,,3.0218670031771973e-05,CIV,CRI
2452,,,4.5292288686643335e-09,CIV,CYP
2453,,,1.3473461770911468e-08,CIV,CZE
2454,,,7.526326401048199e-06,CIV,DEU
2455,,,8.193621588964005e-08,CIV,DNK
2456,,,3.185741567148224e-08,CIV,ECU
2457,,,6.699267616974599e-07,CIV,EGY
2458,,,3.159518638351927e-05,CIV,ESP
2459,,,0.0,CIV,EST
2460,,,0.0013257967982531847,CIV,EUN
2461,,,1.6225678588625058e-08,CIV,FIN
2462,,,0.00013133223033679403,CIV,FRA
2463,,,4.935661854300299e-06,CIV,GBR
2464,,,5.7703761040978595e-05,CIV,GHA
2465,,,0.00032527278566174886,CIV,GMB
2466,,,2.1392168106008085e-06,CIV,GRC
2467,,,5.738252447002487e-09,CIV,GTM
2468,,,1.5600119193276832e-07,CIV,GUY
2469,,,1.4564636031354532e-09,CIV,HKG
2470,,,0.0002010861219846621,CIV,HND
2471,,,2.5887335020135356e-08,CIV,HRV
2472,,,3.748403102694573e-09,CIV,HUN
2473,,,6.084058056751445e-06,CIV,IDN
2474,,,4.90030126066849e-05,CIV,IND
2475,,,8.372211908735433e-07,CIV,IRL
2476,,,1.1193183754202847e-05,CIV,ISL
2477,,,1.293851703422734e-07,CIV,ISR
2478,,,5.622913756409152e-06,CIV,ITA
2479,,,1.2696471448471507e-11,CIV,JAM
2480,,,3.797266379557773e-09,CIV,JOR
2481,,,1.678883075665191e-08,CIV,JPN
2482,,,2.0333336829020317e-07,CIV,KAZ
2483,,,6.910708353578122e-08,CIV,KEN
2484,,,3.357485330407867e-08,CIV,KGZ
2485,,,1.2461081051898398e-11,CIV,KHM
2486,,,4.499291630397893e-09,CIV,KOR
2487,,,9.132154056735395e-11,CIV,KWT
2488,,,0.0025386758827323085,CIV,LCA
2489,,,2.8652459892375883e-08,CIV,LTU
2490,,,3.772974750499278e-10,CIV,LUX
2491,,,1.8742111493305427e-09,CIV,LVA
2492,,,4.5603117156438344e-06,CIV,MAR
2493,,,0.00021869659431892482,CIV,MDA
2494,,,3.794823361474038e-09,CIV,MDG
2495,,,6.21114450223791e-08,CIV,MEX
2496,,,1.991729981423725e-05,CIV,MKD
2497,,,3.6224066173444306e-07,CIV,MLT
2498,,,1.0766916301844232e-07,CIV,MMR
2499,,,4.9861165516011706e-05,CIV,MRT
2500,,,1.0929813897840053e-07,CIV,MUS
2501,,,1.501697336625816e-11,CIV,MWI
2502,,,1.3811646389740936e-05,CIV,MYS
2503,,,8.805185726141771e-10,CIV,NAM
2504,,,0.0002704786890473441,CIV,NGA
