,Nomenclature,ReporterISO3,ProductCode,ReporterName,PartnerISO3,PartnerName,Year,TradeFlowName,TradeFlowCode,TradeValue in 1000 USD
360,S4,AND, Total,Andorra,ARE,United Arab Emirates,2018,Export,6,1173.3210000000001
361,S4,AND, Total,Andorra,ARG,Argentina,2018,Export,6,55.74100000000001
362,S4,AND, Total,Andorra,ARM,Armenia,2018,Export,6,1.288
363,S4,AND, Total,Andorra,AUS,Australia,2018,Export,6,176.827
364,S4,AND, Total,Andorra,AUT,Austria,2018,Export,6,2915.4590000000003
365,S4,AND, Total,Andorra,AZE,Azerbaijan,2018,Export,6,3.173
366,S4,AND, Total,Andorra,BEL,Belgium,2018,Export,6,482.904
367,S4,AND, Total,Andorra,BGD,Bangladesh,2018,Export,6,0.22899999999999998
368,S4,AND, Total,Andorra,BGR,Bulgaria,2018,Export,6,49.666000000000004
369,S4,AND, Total,Andorra,BHR,Bahrain,2018,Export,6,3.04
370,S4,AND, Total,Andorra,BIH,Bosnia and Herzegovina,2018,Export,6,0.882
371,S4,AND, Total,Andorra,BLR,Belarus,2018,Export,6,41.861999999999995
372,S4,AND, Total,Andorra,BOL,Bolivia,2018,Export,6,1.3030000000000002
373,S4,AND, Total,Andorra,BRA,Brazil,2018,Export,6,15.013
374,S4,AND, Total,Andorra,BRB,Barbados,2018,Export,6,0.054000000000000006
375,S4,AND, Total,Andorra,BRN,Brunei,2018,Export,6,0.251
376,S4,AND, Total,Andorra,CAN,Canada,2018,Export,6,45.56
377,S4,AND, Total,Andorra,CHE,Switzerland,2018,Export,6,738.768
378,S4,AND, Total,Andorra,CHL,Chile,2018,Export,6,54.48
379,S4,AND, Total,Andorra,CHN,China,2018,Export,6,629.832
380,S4,AND, Total,Andorra,COL,Colombia,2018,Export,6,100.229
381,S4,AND, Total,Andorra,CPV,Cape Verde,2018,Export,6,0.021
382,S4,AND, Total,Andorra,CRI,Costa Rica,2018,Export,6,19.305
383,S4,AND, Total,Andorra,CUB,Cuba,2018,Export,6,5.6610000000000005
384,S4,AND, Total,Andorra,CYP,Cyprus,2018,Export,6,2.438
385,S4,AND, Total,Andorra,CZE,Czech Republic,2018,Export,6,63.727
386,S4,AND, Total,Andorra,DEU,Germany,2018,Export,6,1051.281
387,S4,AND, Total,Andorra,DNK,Denmark,2018,Export,6,66.51100000000001
388,S4,AND, Total,Andorra,DOM,Dominican Republic,2018,Export,6,6.747000000000001
389,S4,AND, Total,Andorra,DZA,Algeria,2018,Export,6,39.852
390,S4,AND, Total,Andorra,ECU,Ecuador,2018,Export,6,12.347999999999999
391,S4,AND, Total,Andorra,EGY,"Egypt, Arab Rep.",2018,Export,6,0.054000000000000006
392,S4,AND, Total,Andorra,ESP,Spain,2018,Export,6,79905.93
393,S4,AND, Total,Andorra,EST,Estonia,2018,Export,6,1.16
394,S4,AND, Total,Andorra,FIN,Finland,2018,Export,6,31.793000000000003
395,S4,AND, Total,Andorra,FJI,Fiji,2018,Export,6,0.05
396,S4,AND, Total,Andorra,FRA,France,2018,Export,6,23652.807999999997
397,S4,AND, Total,Andorra,GBR,United Kingdom,2018,Export,6,342.30300000000005
398,S4,AND, Total,Andorra,GHA,Ghana,2018,Export,6,5.466
399,S4,AND, Total,Andorra,GIB,Gibraltar,2018,Export,6,0.23800000000000002
400,S4,AND, Total,Andorra,GRC,Greece,2018,Export,6,8.661
401,S4,AND, Total,Andorra,GTM,Guatemala,2018,Export,6,211.695
402,S4,AND, Total,Andorra,GUY,Guyana,2018,Export,6,24.596
403,S4,AND, Total,Andorra,HKG,"Hong Kong, China",2018,Export,6,2535.926
404,S4,AND, Total,Andorra,HND,Honduras,2018,Export,6,301.816
405,S4,AND, Total,Andorra,HRV,Croatia,2018,Export,6,6.474
406,S4,AND, Total,Andorra,HTI,Haiti,2018,Export,6,0.055999999999999994
407,S4,AND, Total,Andorra,HUN,Hungary,2018,Export,6,10.732000000000001
408,S4,AND, Total,Andorra,IDN,Indonesia,2018,Export,6,1.989
409,S4,AND, Total,Andorra,IND,India,2018,Export,6,0.8270000000000001
410,S4,AND, Total,Andorra,IRL,Ireland,2018,Export,6,13.612
411,S4,AND, Total,Andorra,IRN,"Iran, Islamic Rep.",2018,Export,6,49.15
412,S4,AND, Total,Andorra,IRQ,Iraq,2018,Export,6,0.342
413,S4,AND, Total,Andorra,ISL,Iceland,2018,Export,6,0.47100000000000003
414,S4,AND, Total,Andorra,ISR,Israel,2018,Export,6,375.111
415,S4,AND, Total,Andorra,ITA,Italy,2018,Export,6,1398.535
416,S4,AND, Total,Andorra,JAM,Jamaica,2018,Export,6,0.024
417,S4,AND, Total,Andorra,JOR,Jordan,2018,Export,6,136.248
418,S4,AND, Total,Andorra,JPN,Japan,2018,Export,6,90.75299999999999
419,S4,AND, Total,Andorra,KAZ,Kazakhstan,2018,Export,6,9.468
420,S4,AND, Total,Andorra,KGZ,Kyrgyz Republic,2018,Export,6,1.204
421,S4,AND, Total,Andorra,KHM,Cambodia,2018,Export,6,9.277999999999999
422,S4,AND, Total,Andorra,KNA,St. Kitts and Nevis,2018,Export,6,0.021
423,S4,AND, Total,Andorra,KOR,"Korea, Rep.",2018,Export,6,129.791
424,S4,AND, Total,Andorra,KWT,Kuwait,2018,Export,6,832.615
425,S4,AND, Total,Andorra,LAO,Lao PDR,2018,Export,6,0.013999999999999999
426,S4,AND, Total,Andorra,LBN,Lebanon,2018,Export,6,631.957
427,S4,AND, Total,Andorra,LKA,Sri Lanka,2018,Export,6,0.027999999999999997
428,S4,AND, Total,Andorra,LTU,Lithuania,2018,Export,6,5.553999999999999
429,S4,AND, Total,Andorra,LUX,Luxembourg,2018,Export,6,300.465
430,S4,AND, Total,Andorra,MAC,Macao,2018,Export,6,26.585
431,S4,AND, Total,Andorra,MAR,Morocco,2018,Export,6,4.208
432,S4,AND, Total,Andorra,MDA,Moldova,2018,Export,6,1.202
433,S4,AND, Total,Andorra,MDG,Madagascar,2018,Export,6,36.147
434,S4,AND, Total,Andorra,MDV,Maldives,2018,Export,6,0.024
435,S4,AND, Total,Andorra,MEX,Mexico,2018,Export,6,96.20200000000001
436,S4,AND, Total,Andorra,MKD,North Macedonia,2018,Export,6,0.015
437,S4,AND, Total,Andorra,MLT,Malta,2018,Export,6,0.93
438,S4,AND, Total,Andorra,MNG,Mongolia,2018,Export,6,1.723
439,S4,AND, Total,Andorra,MNP,Northern Mariana Islands,2018,Export,6,0.294
440,S4,AND, Total,Andorra,MUS,Mauritius,2018,Export,6,0.066
441,S4,AND, Total,Andorra,MYS,Malaysia,2018,Export,6,2.457
442,S4,AND, Total,Andorra,NCL,New Caledonia,2018,Export,6,0.054000000000000006
443,S4,AND, Total,Andorra,NER,Niger,2018,Export,6,0.177
444,S4,AND, Total,Andorra,NGA,Nigeria,2018,Export,6,5.252000000000001
445,S4,AND, Total,Andorra,NLD,Netherlands,2018,Export,6,2404.255
446,S4,AND, Total,Andorra,NOR,Norway,2018,Export,6,4835.8820000000005
447,S4,AND, Total,Andorra,NZL,New Zealand,2018,Export,6,10.477
448,S4,AND, Total,Andorra,OAS,"Other Asia, nes",2018,Export,6,20.265
449,S4,AND, Total,Andorra,PAN,Panama,2018,Export,6,9.226
450,S4,AND, Total,Andorra,PER,Peru,2018,Export,6,7.426
451,S4,AND, Total,Andorra,PHL,Philippines,2018,Export,6,1.15
452,S4,AND, Total,Andorra,POL,Poland,2018,Export,6,59.553000000000004
453,S4,AND, Total,Andorra,PRK,"Korea, Dem. Rep.",2018,Export,6,4.405
454,S4,AND, Total,Andorra,PRT,Portugal,2018,Export,6,102.9
455,S4,AND, Total,Andorra,PRY,Paraguay,2018,Export,6,20.017
456,S4,AND, Total,Andorra,PYF,French Polynesia,2018,Export,6,0.265
457,S4,AND, Total,Andorra,QAT,Qatar,2018,Export,6,21.903000000000002
458,S4,AND, Total,Andorra,ROM,Romania,2018,Export,6,61.861999999999995
459,S4,AND, Total,Andorra,RUS,Russian Federation,2018,Export,6,267.01099999999997
460,S4,AND, Total,Andorra,SAU,Saudi Arabia,2018,Export,6,56.158
461,S4,AND, Total,Andorra,SGP,Singapore,2018,Export,6,28.434
462,S4,AND, Total,Andorra,SLV,El Salvador,2018,Export,6,117.51799999999999
463,S4,AND, Total,Andorra,STP,Sao Tome and Principe,2018,Export,6,142.11700000000002
464,S4,AND, Total,Andorra,SVK,Slovak Republic,2018,Export,6,3.7889999999999997
465,S4,AND, Total,Andorra,SVN,Slovenia,2018,Export,6,11.003
466,S4,AND, Total,Andorra,SWE,Sweden,2018,Export,6,236.87400000000002
467,S4,AND, Total,Andorra,TGO,Togo,2018,Export,6,0.024
468,S4,AND, Total,Andorra,THA,Thailand,2018,Export,6,12.357999999999999
469,S4,AND, Total,Andorra,TUR,Turkey,2018,Export,6,4.15
470,S4,AND, Total,Andorra,UKR,Ukraine,2018,Export,6,5.495
471,S4,AND, Total,Andorra,UNS,Unspecified,2018,Export,6,1992.483
472,S4,AND, Total,Andorra,URY,Uruguay,2018,Export,6,0.23600000000000002
473,S4,AND, Total,Andorra,UZB,Uzbekistan,2018,Export,6,0.857
474,S4,AND, Total,Andorra,VNM,Vietnam,2018,Export,6,0.868
475,S4,AND, Total,Andorra,WLD, World,2018,Export,6,129448.151
476,S4,AND, Total,Andorra,ZAF,South Africa,2018,Export,6,2.807
477,S4,AND, Total,Andorra,ZAR,"Congo, Dem. Rep.",2018,Export,6,0.8290000000000001
478,S4,ARE, Total,United Arab Emirates,ABW,Aruba,2018,Export,6,432.426
480,S4,ARE, Total,United Arab Emirates,AFG,Afghanistan,2018,Export,6,210184.581
482,S4,ARE, Total,United Arab Emirates,AGO,Angola,2018,Export,6,69090.34700000001
484,S4,ARE, Total,United Arab Emirates,AIA,Anguila,2018,Export,6,0.5670000000000001
486,S4,ARE, Total,United Arab Emirates,ALB,Albania,2018,Export,6,5068.694
488,S4,ARE, Total,United Arab Emirates,AND,Andorra,2018,Export,6,0.0
490,S4,ARE, Total,United Arab Emirates,ARG,Argentina,2018,Export,6,15409.812
492,S4,ARE, Total,United Arab Emirates,ARM,Armenia,2018,Export,6,10588.739
495,S4,ARE, Total,United Arab Emirates,ATG,Antigua and Barbuda,2018,Export,6,168.773
497,S4,ARE, Total,United Arab Emirates,AUS,Australia,2018,Export,6,442624.03799999994
499,S4,ARE, Total,United Arab Emirates,AUT,Austria,2018,Export,6,20924.332
501,S4,ARE, Total,United Arab Emirates,AZE,Azerbaijan,2018,Export,6,37004.202000000005
503,S4,ARE, Total,United Arab Emirates,BDI,Burundi,2018,Export,6,2142.131
505,S4,ARE, Total,United Arab Emirates,BEL,Belgium,2018,Export,6,346212.635
507,S4,ARE, Total,United Arab Emirates,BEN,Benin,2018,Export,6,24559.855
509,S4,ARE, Total,United Arab Emirates,BFA,Burkina Faso,2018,Export,6,39300.623999999996
511,S4,ARE, Total,United Arab Emirates,BGD,Bangladesh,2018,Export,6,724837.793
513,S4,ARE, Total,United Arab Emirates,BGR,Bulgaria,2018,Export,6,13484.188999999998
515,S4,ARE, Total,United Arab Emirates,BHR,Bahrain,2018,Export,6,1802528.93
517,S4,ARE, Total,United Arab Emirates,BHS,"Bahamas, The",2018,Export,6,274.108
519,S4,ARE, Total,United Arab Emirates,BIH,Bosnia and Herzegovina,2018,Export,6,740.4019999999999
521,S4,ARE, Total,United Arab Emirates,BLR,Belarus,2018,Export,6,4356.3820000000005
523,S4,ARE, Total,United Arab Emirates,BLZ,Belize,2018,Export,6,16351.795
525,S4,ARE, Total,United Arab Emirates,BMU,Bermuda,2018,Export,6,2.477
527,S4,ARE, Total,United Arab Emirates,BOL,Bolivia,2018,Export,6,1070.021
529,S4,ARE, Total,United Arab Emirates,BRA,Brazil,2018,Export,6,59631.63
531,S4,ARE, Total,United Arab Emirates,BRB,Barbados,2018,Export,6,160.575
533,S4,ARE, Total,United Arab Emirates,BRN,Brunei,2018,Export,6,1862.55
535,S4,ARE, Total,United Arab Emirates,BTN,Bhutan,2018,Export,6,14.203
537,S4,ARE, Total,United Arab Emirates,BWA,Botswana,2018,Export,6,1451.016
539,S4,ARE, Total,United Arab Emirates,CAF,Central African Republic,2018,Export,6,1938.931
541,S4,ARE, Total,United Arab Emirates,CAN,Canada,2018,Export,6,137658.016
543,S4,ARE, Total,United Arab Emirates,CCK,Cocos (Keeling) Islands,2018,Export,6,0.0
545,S4,ARE, Total,United Arab Emirates,CHE,Switzerland,2018,Export,6,2165885.331
547,S4,ARE, Total,United Arab Emirates,CHL,Chile,2018,Export,6,17866.218999999997
549,S4,ARE, Total,United Arab Emirates,CHN,China,2018,Export,6,1384537.62
551,S4,ARE, Total,United Arab Emirates,CIV,Cote d'Ivoire,2018,Export,6,43080.302
553,S4,ARE, Total,United Arab Emirates,CMR,Cameroon,2018,Export,6,45513.030999999995
555,S4,ARE, Total,United Arab Emirates,COG,"Congo, Rep.",2018,Export,6,17549.746
557,S4,ARE, Total,United Arab Emirates,COK,Cook Islands,2018,Export,6,96.605
559,S4,ARE, Total,United Arab Emirates,COL,Colombia,2018,Export,6,15661.323
561,S4,ARE, Total,United Arab Emirates,COM,Comoros,2018,Export,6,15682.65
563,S4,ARE, Total,United Arab Emirates,CPV,Cape Verde,2018,Export,6,29.69
565,S4,ARE, Total,United Arab Emirates,CRI,Costa Rica,2018,Export,6,5340.674
567,S4,ARE, Total,United Arab Emirates,CUB,Cuba,2018,Export,6,1258.7
569,S4,ARE, Total,United Arab Emirates,CUW,Cura�ao,2018,Export,6,155.158
571,S4,ARE, Total,United Arab Emirates,CYM,Cayman Islands,2018,Export,6,97.23299999999999
573,S4,ARE, Total,United Arab Emirates,CYP,Cyprus,2018,Export,6,27458.771
575,S4,ARE, Total,United Arab Emirates,CZE,Czech Republic,2018,Export,6,15250.708999999999
577,S4,ARE, Total,United Arab Emirates,DEU,Germany,2018,Export,6,878214.605
579,S4,ARE, Total,United Arab Emirates,DJI,Djibouti,2018,Export,6,246163.807
581,S4,ARE, Total,United Arab Emirates,DMA,Dominica,2018,Export,6,1439.6770000000001
583,S4,ARE, Total,United Arab Emirates,DNK,Denmark,2018,Export,6,11462.81
585,S4,ARE, Total,United Arab Emirates,DOM,Dominican Republic,2018,Export,6,4926.384
587,S4,ARE, Total,United Arab Emirates,DZA,Algeria,2018,Export,6,271124.034
589,S4,ARE, Total,United Arab Emirates,ECU,Ecuador,2018,Export,6,7403.172
591,S4,ARE, Total,United Arab Emirates,EGY,"Egypt, Arab Rep.",2018,Export,6,1088779.007
593,S4,ARE, Total,United Arab Emirates,ERI,Eritrea,2018,Export,6,10834.008999999998
595,S4,ARE, Total,United Arab Emirates,ESH,Western Sahara,2018,Export,6,32.806999999999995
597,S4,ARE, Total,United Arab Emirates,ESP,Spain,2018,Export,6,232233.215
599,S4,ARE, Total,United Arab Emirates,EST,Estonia,2018,Export,6,541.236
601,S4,ARE, Total,United Arab Emirates,ETH,Ethiopia(excludes Eritrea),2018,Export,6,238255.22699999998
603,S4,ARE, Total,United Arab Emirates,FIN,Finland,2018,Export,6,4636.151
605,S4,ARE, Total,United Arab Emirates,FJI,Fiji,2018,Export,6,5249.7119999999995
607,S4,ARE, Total,United Arab Emirates,FLK,Falkland Island,2018,Export,6,0.0
608,S4,ARE, Total,United Arab Emirates,FRA,France,2018,Export,6,162198.47699999998
610,S4,ARE, Total,United Arab Emirates,FRO,Faeroe Islands,2018,Export,6,0.0
612,S4,ARE, Total,United Arab Emirates,FSM,"Micronesia, Fed. Sts.",2018,Export,6,154.671
614,S4,ARE, Total,United Arab Emirates,GAB,Gabon,2018,Export,6,13246.044
616,S4,ARE, Total,United Arab Emirates,GBR,United Kingdom,2018,Export,6,638706.805
618,S4,ARE, Total,United Arab Emirates,GEO,Georgia,2018,Export,6,95734.67599999999
620,S4,ARE, Total,United Arab Emirates,GHA,Ghana,2018,Export,6,119249.31
622,S4,ARE, Total,United Arab Emirates,GIB,Gibraltar,2018,Export,6,1600.307
624,S4,ARE, Total,United Arab Emirates,GIN,Guinea,2018,Export,6,161345.03
626,S4,ARE, Total,United Arab Emirates,GMB,"Gambia, The",2018,Export,6,19262.682
628,S4,ARE, Total,United Arab Emirates,GNB,Guinea-Bissau,2018,Export,6,1456.46
630,S4,ARE, Total,United Arab Emirates,GNQ,Equatorial Guinea,2018,Export,6,3356.094
632,S4,ARE, Total,United Arab Emirates,GRC,Greece,2018,Export,6,54806.106
634,S4,ARE, Total,United Arab Emirates,GRD,Grenada,2018,Export,6,2385.371
636,S4,ARE, Total,United Arab Emirates,GRL,Greenland,2018,Export,6,44.152
638,S4,ARE, Total,United Arab Emirates,GTM,Guatemala,2018,Export,6,10419.958
640,S4,ARE, Total,United Arab Emirates,GUM,Guam,2018,Export,6,28.68
642,S4,ARE, Total,United Arab Emirates,GUY,Guyana,2018,Export,6,1122.441
644,S4,ARE, Total,United Arab Emirates,HKG,"Hong Kong, China",2018,Export,6,539356.2289999999
646,S4,ARE, Total,United Arab Emirates,HND,Honduras,2018,Export,6,207.97
648,S4,ARE, Total,United Arab Emirates,HRV,Croatia,2018,Export,6,11845.266000000001
650,S4,ARE, Total,United Arab Emirates,HTI,Haiti,2018,Export,6,1444.59
652,S4,ARE, Total,United Arab Emirates,HUN,Hungary,2018,Export,6,8502.604
654,S4,ARE, Total,United Arab Emirates,IDN,Indonesia,2018,Export,6,267923.049
656,S4,ARE, Total,United Arab Emirates,IND,India,2018,Export,6,4871023.994
658,S4,ARE, Total,United Arab Emirates,IRL,Ireland,2018,Export,6,55961.965
660,S4,ARE, Total,United Arab Emirates,IRN,"Iran, Islamic Rep.",2018,Export,6,802079.75
662,S4,ARE, Total,United Arab Emirates,IRQ,Iraq,2018,Export,6,2483719.879
664,S4,ARE, Total,United Arab Emirates,ISL,Iceland,2018,Export,6,101.63799999999999
666,S4,ARE, Total,United Arab Emirates,ITA,Italy,2018,Export,6,484483.953
668,S4,ARE, Total,United Arab Emirates,JAM,Jamaica,2018,Export,6,777.25
670,S4,ARE, Total,United Arab Emirates,JOR,Jordan,2018,Export,6,741126.604
672,S4,ARE, Total,United Arab Emirates,JPN,Japan,2018,Export,6,800387.3
674,S4,ARE, Total,United Arab Emirates,KAZ,Kazakhstan,2018,Export,6,87601.844
676,S4,ARE, Total,United Arab Emirates,KEN,Kenya,2018,Export,6,378799.32899999997
678,S4,ARE, Total,United Arab Emirates,KGZ,Kyrgyz Republic,2018,Export,6,5724.028
680,S4,ARE, Total,United Arab Emirates,KHM,Cambodia,2018,Export,6,12125.671
682,S4,ARE, Total,United Arab Emirates,KIR,Kiribati,2018,Export,6,0.0
684,S4,ARE, Total,United Arab Emirates,KNA,St. Kitts and Nevis,2018,Export,6,54.98
686,S4,ARE, Total,United Arab Emirates,KOR,"Korea, Rep.",2018,Export,6,351615.18200000003
688,S4,ARE, Total,United Arab Emirates,KWT,Kuwait,2018,Export,6,2849670.4110000003
690,S4,ARE, Total,United Arab Emirates,LAO,Lao PDR,2018,Export,6,3.4360000000000004
692,S4,ARE, Total,United Arab Emirates,LBN,Lebanon,2018,Export,6,414061.215
694,S4,ARE, Total,United Arab Emirates,LBR,Liberia,2018,Export,6,11987.231000000002
696,S4,ARE, Total,United Arab Emirates,LBY,Libya,2018,Export,6,375942.617
698,S4,ARE, Total,United Arab Emirates,LCA,St. Lucia,2018,Export,6,4.244
700,S4,ARE, Total,United Arab Emirates,LKA,Sri Lanka,2018,Export,6,529862.816
702,S4,ARE, Total,United Arab Emirates,LSO,Lesotho,2018,Export,6,356.97900000000004
704,S4,ARE, Total,United Arab Emirates,LTU,Lithuania,2018,Export,6,8561.314
706,S4,ARE, Total,United Arab Emirates,LUX,Luxembourg,2018,Export,6,1184.826
708,S4,ARE, Total,United Arab Emirates,LVA,Latvia,2018,Export,6,9789.002
710,S4,ARE, Total,United Arab Emirates,MAC,Macao,2018,Export,6,990.807
712,S4,ARE, Total,United Arab Emirates,MAR,Morocco,2018,Export,6,274346.32399999996
714,S4,ARE, Total,United Arab Emirates,MDA,Moldova,2018,Export,6,1647.42
716,S4,ARE, Total,United Arab Emirates,MDG,Madagascar,2018,Export,6,36271.344
718,S4,ARE, Total,United Arab Emirates,MDV,Maldives,2018,Export,6,69096.041
720,S4,ARE, Total,United Arab Emirates,MEX,Mexico,2018,Export,6,67323.276
722,S4,ARE, Total,United Arab Emirates,MHL,Marshall Islands,2018,Export,6,0.0
724,S4,ARE, Total,United Arab Emirates,MKD,North Macedonia,2018,Export,6,64.829
726,S4,ARE, Total,United Arab Emirates,MLI,Mali,2018,Export,6,22544.517999999996
728,S4,ARE, Total,United Arab Emirates,MLT,Malta,2018,Export,6,10980.273000000001
730,S4,ARE, Total,United Arab Emirates,MMR,Myanmar,2018,Export,6,48484.123
732,S4,ARE, Total,United Arab Emirates,MNG,Mongolia,2018,Export,6,3119.485
734,S4,ARE, Total,United Arab Emirates,MNP,Northern Mariana Islands,2018,Export,6,0.0
736,S4,ARE, Total,United Arab Emirates,MNT,Montenegro,2018,Export,6,13896.517
738,S4,ARE, Total,United Arab Emirates,MOZ,Mozambique,2018,Export,6,36033.599
740,S4,ARE, Total,United Arab Emirates,MRT,Mauritania,2018,Export,6,32884.154
742,S4,ARE, Total,United Arab Emirates,MSR,Montserrat,2018,Export,6,0.0
744,S4,ARE, Total,United Arab Emirates,MUS,Mauritius,2018,Export,6,22806.976000000002
746,S4,ARE, Total,United Arab Emirates,MWI,Malawi,2018,Export,6,17359.332
748,S4,ARE, Total,United Arab Emirates,MYS,Malaysia,2018,Export,6,555437.925
750,S4,ARE, Total,United Arab Emirates,NAM,Namibia,2018,Export,6,4153.433
752,S4,ARE, Total,United Arab Emirates,NCL,New Caledonia,2018,Export,6,591.891
754,S4,ARE, Total,United Arab Emirates,NER,Niger,2018,Export,6,6762.814
756,S4,ARE, Total,United Arab Emirates,NFK,Norfolk Island,2018,Export,6,0.0
758,S4,ARE, Total,United Arab Emirates,NGA,Nigeria,2018,Export,6,143038.83800000002
760,S4,ARE, Total,United Arab Emirates,NIC,Nicaragua,2018,Export,6,1375.2839999999999
762,S4,ARE, Total,United Arab Emirates,NIU,Niue,2018,Export,6,0.0
763,S4,ARE, Total,United Arab Emirates,NLD,Netherlands,2018,Export,6,1046744.318
765,S4,ARE, Total,United Arab Emirates,NOR,Norway,2018,Export,6,12866.945
767,S4,ARE, Total,United Arab Emirates,NPL,Nepal,2018,Export,6,266584.592
769,S4,ARE, Total,United Arab Emirates,NZL,New Zealand,2018,Export,6,67208.533
771,S4,ARE, Total,United Arab Emirates,OAS,"Other Asia, nes",2018,Export,6,353459.797
773,S4,ARE, Total,United Arab Emirates,OMN,Oman,2018,Export,6,4696699.061000001
775,S4,ARE, Total,United Arab Emirates,PAK,Pakistan,2018,Export,6,781688.5290000001
777,S4,ARE, Total,United Arab Emirates,PAN,Panama,2018,Export,6,36760.566
779,S4,ARE, Total,United Arab Emirates,PER,Peru,2018,Export,6,25116.627
781,S4,ARE, Total,United Arab Emirates,PHL,Philippines,2018,Export,6,188122.206
783,S4,ARE, Total,United Arab Emirates,PLW,Palau,2018,Export,6,0.0
785,S4,ARE, Total,United Arab Emirates,PNG,Papua New Guinea,2018,Export,6,4570.264
787,S4,ARE, Total,United Arab Emirates,POL,Poland,2018,Export,6,88605.439
789,S4,ARE, Total,United Arab Emirates,PRK,"Korea, Dem. Rep.",2018,Export,6,707.409
791,S4,ARE, Total,United Arab Emirates,PRT,Portugal,2018,Export,6,14582.097
793,S4,ARE, Total,United Arab Emirates,PRY,Paraguay,2018,Export,6,13460.036
795,S4,ARE, Total,United Arab Emirates,PSE,Occ.Pal.Terr,2018,Export,6,19115.107
797,S4,ARE, Total,United Arab Emirates,PYF,French Polynesia,2018,Export,6,138.784
799,S4,ARE, Total,United Arab Emirates,QAT,Qatar,2018,Export,6,2352.013
801,S4,ARE, Total,United Arab Emirates,ROM,Romania,2018,Export,6,20249.238
803,S4,ARE, Total,United Arab Emirates,RUS,Russian Federation,2018,Export,6,301881.998
805,S4,ARE, Total,United Arab Emirates,RWA,Rwanda,2018,Export,6,5834.099
807,S4,ARE, Total,United Arab Emirates,SAU,Saudi Arabia,2018,Export,6,8579286.927000001
809,S4,ARE, Total,United Arab Emirates,SEN,Senegal,2018,Export,6,69119.744
811,S4,ARE, Total,United Arab Emirates,SER,"Serbia, FR(Serbia/Montenegro)",2018,Export,6,1804.713
813,S4,ARE, Total,United Arab Emirates,SGP,Singapore,2018,Export,6,996961.3620000001
815,S4,ARE, Total,United Arab Emirates,SHN,Saint Helena,2018,Export,6,0.0
817,S4,ARE, Total,United Arab Emirates,SLB,Solomon Islands,2018,Export,6,0.0
819,S4,ARE, Total,United Arab Emirates,SLE,Sierra Leone,2018,Export,6,17691.096999999998
821,S4,ARE, Total,United Arab Emirates,SLV,El Salvador,2018,Export,6,16591.634
823,S4,ARE, Total,United Arab Emirates,SMR,San Marino,2018,Export,6,0.0
825,S4,ARE, Total,United Arab Emirates,SOM,Somalia,2018,Export,6,463725.28
828,S4,ARE, Total,United Arab Emirates,SSD,South Sudan,2018,Export,6,31927.463
830,S4,ARE, Total,United Arab Emirates,STP,Sao Tome and Principe,2018,Export,6,533.749
832,S4,ARE, Total,United Arab Emirates,SUD,Sudan,2018,Export,6,426177.275
834,S4,ARE, Total,United Arab Emirates,SUR,Suriname,2018,Export,6,12800.992
836,S4,ARE, Total,United Arab Emirates,SVK,Slovak Republic,2018,Export,6,576.414
838,S4,ARE, Total,United Arab Emirates,SVN,Slovenia,2018,Export,6,19402.637
840,S4,ARE, Total,United Arab Emirates,SWE,Sweden,2018,Export,6,16143.292
842,S4,ARE, Total,United Arab Emirates,SWZ,Eswatini,2018,Export,6,69976.225
844,S4,ARE, Total,United Arab Emirates,SYC,Seychelles,2018,Export,6,23814.816000000003
846,S4,ARE, Total,United Arab Emirates,SYR,Syrian Arab Republic,2018,Export,6,380285.814
848,S4,ARE, Total,United Arab Emirates,TCA,Turks and Caicos Isl.,2018,Export,6,1.3769999999999998
850,S4,ARE, Total,United Arab Emirates,TCD,Chad,2018,Export,6,25160.423
852,S4,ARE, Total,United Arab Emirates,TGO,Togo,2018,Export,6,20129.655
